# Auto-generated by harness/gen-macros.py from reference/valkey/src/*.h
# DO NOT hand-edit. To refine a row, change HEURISTICS in the generator or
# (preferably) override per-macro by editing harness/macro-overrides.tsv (TODO).
#
# Total macros: 2402
# Columns (tab-separated):
#   name              C macro identifier
#   file              header where defined
#   line              line number
#   kind              object | function
#   category          constant | alias | sizeof | cast | ternary | reply-alias | function-like | flag | complex
#   c_body            raw C body (first 80 chars; truncated with ... if longer)
#   rust_mapping      suggested Rust translation (TODO if unclear)

ALIAS_CONFIG	server.h	3635	object	complex	(1ULL << 7)        /* For configs with multiple names, this flag is set on th...	TODO(architect): see C definition
MODULE_CONFIG	server.h	3636	object	complex	(1ULL << 8)       /* This config is a module config */	TODO(architect): see C definition
VOLATILE_CONFIG	server.h	3640	object	complex	(1ULL << 9)     /* The config is a reference to the config data and not the c...	TODO(architect): see C definition
INTEGER_CONFIG	server.h	3643	object	complex	0              /* No flags means a simple integer configuration */	TODO(architect): see C definition
MEMORY_CONFIG	server.h	3644	object	complex	(1 << 0)        /* Indicates if this value can be loaded as a memory value */	TODO(architect): see C definition
PERCENT_CONFIG	server.h	3645	object	complex	(1 << 1)       /* Indicates if this value can be loaded as a percent (and sto...	TODO(architect): see C definition
OCTAL_CONFIG	server.h	3646	object	complex	(1 << 2)         /* This value uses octal representation */	TODO(architect): see C definition
UNSIGNED_CONFIG	server.h	3647	object	complex	(1 << 3)      /* This value uses unsigned representation */	TODO(architect): see C definition
SIGNED_MEMORY_CONFIG	server.h	3648	object	complex	(1 << 4) /* A MEMORY_CONFIG that also accepts plain negative integers */	TODO(architect): see C definition
LOOKUP_NONE	server.h	3743	object	constant	0	pub const LOOKUP_NONE: i64 = 0;
LOOKUP_NOTOUCH	server.h	3744	object	complex	(1 << 0)  /* Don't update LRU. */	TODO(architect): see C definition
LOOKUP_NONOTIFY	server.h	3745	object	complex	(1 << 1) /* Don't trigger keyspace event on key misses. */	TODO(architect): see C definition
LOOKUP_NOSTATS	server.h	3746	object	complex	(1 << 2)  /* Don't update keyspace hits/misses counters. */	TODO(architect): see C definition
LOOKUP_WRITE	server.h	3747	object	complex	(1 << 3)    /* Delete expired keys even in replicas. */	TODO(architect): see C definition
LOOKUP_NOEXPIRE	server.h	3748	object	complex	(1 << 4) /* Avoid deleting lazy expired keys. */	TODO(architect): see C definition
LOOKUP_NOEFFECTS	server.h	3750	object	complex	\n    (LOOKUP_NONOTIFY | LOOKUP_NOSTATS | LOOKUP_NOTOUCH | LOOKUP_NOEXPIRE) /*...	TODO(architect): see C definition
SETKEY_KEEPTTL	server.h	3756	object	constant	1	pub const SETKEY_KEEPTTL: i64 = 1;
SETKEY_NO_SIGNAL	server.h	3757	object	constant	2	pub const SETKEY_NO_SIGNAL: i64 = 2;
SETKEY_ALREADY_EXIST	server.h	3758	object	constant	4	pub const SETKEY_ALREADY_EXIST: i64 = 4;
SETKEY_DOESNT_EXIST	server.h	3759	object	constant	8	pub const SETKEY_DOESNT_EXIST: i64 = 8;
SETKEY_ADD_OR_UPDATE	server.h	3760	object	complex	16 /* Key most likely doesn't exists */	TODO(architect): see C definition
EMPTYDB_NO_FLAGS	server.h	3768	object	complex	0           /* No flags. */	TODO(architect): see C definition
EMPTYDB_ASYNC	server.h	3769	object	complex	(1 << 0)       /* Reclaim memory in another thread. */	TODO(architect): see C definition
EMPTYDB_NOFUNCTIONS	server.h	3770	object	complex	(1 << 1) /* Indicate not to flush the functions. */	TODO(architect): see C definition
GET_KEYSPEC_DEFAULT	server.h	3799	object	constant	0	pub const GET_KEYSPEC_DEFAULT: i64 = 0;
GET_KEYSPEC_INCLUDE_NOT_KEYS	server.h	3800	object	complex	(1 << 0) /* Consider 'fake' keys as keys */	TODO(architect): see C definition
GET_KEYSPEC_RETURN_PARTIAL	server.h	3801	object	complex	(1 << 1)   /* Return all keys that can be found */	TODO(architect): see C definition
LUA_CMD_OBJCACHE_SIZE	server.h	3865	object	constant	32	pub const LUA_CMD_OBJCACHE_SIZE: i64 = 32;
LUA_CMD_OBJCACHE_MAX_LEN	server.h	3866	object	constant	64	pub const LUA_CMD_OBJCACHE_MAX_LEN: i64 = 64;
EVICT_OK	server.h	3907	object	constant	0	pub const EVICT_OK: i64 = 0;
EVICT_RUNNING	server.h	3908	object	constant	1	pub const EVICT_RUNNING: i64 = 1;
EVICT_FAIL	server.h	3909	object	constant	2	pub const EVICT_FAIL: i64 = 2;
serverLog	server.h	4290	function	function-like	\n    do {\n        if (((level) & 0xff) < server.verbosity) break;\n        _se...	TODO(architect): function-like macro; translate at call site
dualChannelServerLog	server.h	4295	function	function-like	serverLog(level, "Dual channel replication: " __VA_ARGS__)	TODO(architect): function-like macro; translate at call site
replicaBioSaveServerLog	server.h	4297	function	function-like	serverLog(level, "Replica bio thread: " __VA_ARGS__)	TODO(architect): function-like macro; translate at call site
serverDebug	server.h	4299	function	function-like	printf("DEBUG %s:%d > " fmt "\\n", __FILE__, __LINE__, __VA_ARGS__)	TODO(architect): function-like macro; translate at call site
serverDebugMark	server.h	4300	function	function-like	printf("-- MARK %s:%d --\\n", __FILE__, __LINE__)	TODO(architect): function-like macro; translate at call site
STRINGIFY_	server.h	4304	function	function-like	#x	TODO(architect): function-like macro; translate at call site
STRINGIFY	server.h	4305	function	function-like	STRINGIFY_(x)	TODO(architect): function-like macro; translate at call site
VALKEY_ASSERT_H	serverassert.h	39	object	flag		// (empty body — likely a feature flag; check #ifdef sites)
valkey_unreachable	serverassert.h	44	object	alias	__builtin_unreachable	pub use crate::__builtin_unreachable;  // alias
valkey_unreachable	serverassert.h	47	object	alias	abort	pub use crate::abort;  // alias
likely	serverassert.h	51	function	function-like	__builtin_expect(!!(x), 1)	TODO(architect): function-like macro; translate at call site
likely	serverassert.h	53	function	function-like	(x)	TODO(architect): function-like macro; translate at call site
assert	serverassert.h	60	function	ternary	(likely((_e)) ? (void)0 : (_serverAssert(#_e, __FILE__, __LINE__), valkey_unr...	(see C: ternary — translate at call sites as `if cond { a } else { b }`)
panic	serverassert.h	61	function	function-like	_serverPanic(__FILE__, __LINE__, __VA_ARGS__), valkey_unreachable()	TODO(architect): function-like macro; translate at call site
static_assert	serverassert.h	67	object	alias	_Static_assert	pub use crate::_Static_assert;  // alias
SHA1_H	sha1.h	2	object	flag		// (empty body — likely a feature flag; check #ifdef sites)
SHA256_H	sha256.h	10	object	flag		// (empty body — likely a feature flag; check #ifdef sites)
SHA256_BLOCK_SIZE	sha256.h	17	object	complex	32            // SHA256 outputs a 32 byte digest	TODO(architect): see C definition
isnan	solarisfixes.h	40	function	function-like	\n    __extension__({\n        __typeof(x) __x_a = (x);\n        __builtin_expec...	TODO(architect): function-like macro; translate at call site
isfinite	solarisfixes.h	47	function	function-like	\n    __extension__({\n        __typeof(x) __x_f = (x);\n        __builtin_expec...	TODO(architect): function-like macro; translate at call site
isinf	solarisfixes.h	54	function	function-like	\n    __extension__({\n        __typeof(x) __x_i = (x);\n        __builtin_expec...	TODO(architect): function-like macro; translate at call site
u_int	solarisfixes.h	56	object	alias	uint	pub use crate::uint;  // alias
u_int32_t	solarisfixes.h	57	object	alias	uint32_t	pub use crate::uint32_t;  // alias
__SPARKLINE_H	sparkline.h	31	object	flag		// (empty body — likely a feature flag; check #ifdef sites)
SPARKLINE_NO_FLAGS	sparkline.h	46	object	constant	0	pub const SPARKLINE_NO_FLAGS: i64 = 0;
SPARKLINE_FILL	sparkline.h	47	object	complex	1      /* Fill the area under the curve. */	TODO(architect): see C definition
SPARKLINE_LOG_SCALE	sparkline.h	48	object	complex	2 /* Use logarithmic scale. */	TODO(architect): see C definition
STREAM_H	stream.h	2	object	flag		// (empty body — likely a feature flag; check #ifdef sites)
SCC_DEFAULT	stream.h	110	object	constant	0	pub const SCC_DEFAULT: i64 = 0;
SCC_NO_NOTIFY	stream.h	111	object	complex	(1 << 0)  /* Do not notify key space if consumer created */	TODO(architect): see C definition
SCC_NO_DIRTIFY	stream.h	112	object	complex	(1 << 1) /* Do not dirty++ if consumer created */	TODO(architect): see C definition
SCG_INVALID_ENTRIES_READ	stream.h	114	object	constant	-1	pub const SCG_INVALID_ENTRIES_READ: i64 = -1;
__SYSCHECK_H	syscheck.h	31	object	flag		// (empty body — likely a feature flag; check #ifdef sites)
__TESTHELP_H	testhelp.h	40	object	flag		// (empty body — likely a feature flag; check #ifdef sites)
TEST_ACCURATE	testhelp.h	42	object	complex	(1 << 0)	TODO(architect): see C definition
TEST_LARGE_MEMORY	testhelp.h	43	object	complex	(1 << 1)	TODO(architect): see C definition
TEST_VALGRIND	testhelp.h	44	object	complex	(1 << 2)	TODO(architect): see C definition
test_cond	testhelp.h	59	function	function-like	\n    do {\n        __test_num++;\n        printf("%d - %s: ", __test_num, descr...	TODO(architect): function-like macro; translate at call site
test_report	testhelp.h	67	function	ternary	\n    do {\n        printf("%d tests, %d passed, %d failed\\n", __test_num, __fa...	(see C: ternary — translate at call sites as `if cond { a } else { b }`)
THREADS_SIGNAL	threads_mngr.h	42	object	alias	SIGUSR2	pub use crate::SIGUSR2;  // alias
__VALKEY_TLS_H	tls.h	8	object	flag		// (empty body — likely a feature flag; check #ifdef sites)
__VALKEY_TRACE_H__	trace/trace.h	18	object	flag		// (empty body — likely a feature flag; check #ifdef sites)
LATENCY_TRACE_SWITCH	trace/trace.h	30	object	constant	1	pub const LATENCY_TRACE_SWITCH: i64 = 1;
latencyTraceIfNeeded	trace/trace.h	34	function	function-like	\n    valkey_##type##_trace(valkey_##type, event, (var));	TODO(architect): function-like macro; translate at call site
latencyTraceIfNeeded	trace/trace.h	40	function	function-like	\n    do {\n    } while (0)	TODO(architect): function-like macro; translate at call site
LTTNG_UST_TRACEPOINT_PROVIDER	trace/trace_aof.h	20	object	alias	valkey_aof	pub use crate::valkey_aof;  // alias
LTTNG_UST_TRACEPOINT_INCLUDE	trace/trace_aof.h	23	object	constant	"./trace_aof.h"	pub const LTTNG_UST_TRACEPOINT_INCLUDE: &[u8] = b"./trace_aof.h";
__VALKEY_TRACE_AOF_H__	trace/trace_aof.h	26	object	flag		// (empty body — likely a feature flag; check #ifdef sites)
valkey_aof_trace	trace/trace_aof.h	138	function	function-like	lttng_ust_tracepoint(__VA_ARGS__)	TODO(architect): function-like macro; translate at call site
__VALKEY_TRACE_AOF_H__	trace/trace_aof.h	147	object	flag		// (empty body — likely a feature flag; check #ifdef sites)
valkey_aof_trace	trace/trace_aof.h	155	function	function-like	\n    do {\n    } while (0)	TODO(architect): function-like macro; translate at call site
LTTNG_UST_TRACEPOINT_PROVIDER	trace/trace_cluster.h	20	object	alias	valkey_cluster	pub use crate::valkey_cluster;  // alias
LTTNG_UST_TRACEPOINT_INCLUDE	trace/trace_cluster.h	23	object	constant	"./trace_cluster.h"	pub const LTTNG_UST_TRACEPOINT_INCLUDE: &[u8] = b"./trace_cluster.h";
__VALKEY_TRACE_CLUSTER_H__	trace/trace_cluster.h	26	object	flag		// (empty body — likely a feature flag; check #ifdef sites)
valkey_cluster_trace	trace/trace_cluster.h	128	function	function-like	lttng_ust_tracepoint(__VA_ARGS__)	TODO(architect): function-like macro; translate at call site
__VALKEY_TRACE_CLUSTER_H__	trace/trace_cluster.h	137	object	flag		// (empty body — likely a feature flag; check #ifdef sites)
valkey_cluster_trace	trace/trace_cluster.h	145	function	function-like	\n    do {\n    } while (0)	TODO(architect): function-like macro; translate at call site
LTTNG_UST_TRACEPOINT_PROVIDER	trace/trace_commands.h	20	object	alias	valkey_commands	pub use crate::valkey_commands;  // alias
LTTNG_UST_TRACEPOINT_INCLUDE	trace/trace_commands.h	23	object	constant	"./trace_commands.h"	pub const LTTNG_UST_TRACEPOINT_INCLUDE: &[u8] = b"./trace_commands.h";
__VALKEY_TRACE_COMMANDS_H__	trace/trace_commands.h	26	object	flag		// (empty body — likely a feature flag; check #ifdef sites)
valkey_commands_trace	trace/trace_commands.h	72	function	function-like	lttng_ust_tracepoint(__VA_ARGS__)	TODO(architect): function-like macro; translate at call site
__VALKEY_TRACE_COMMANDS_H__	trace/trace_commands.h	81	object	flag		// (empty body — likely a feature flag; check #ifdef sites)
valkey_commands_trace	trace/trace_commands.h	89	function	function-like	\n    do {\n    } while (0)	TODO(architect): function-like macro; translate at call site
LTTNG_UST_TRACEPOINT_PROVIDER	trace/trace_db.h	20	object	alias	valkey_db	pub use crate::valkey_db;  // alias
LTTNG_UST_TRACEPOINT_INCLUDE	trace/trace_db.h	23	object	constant	"./trace_db.h"	pub const LTTNG_UST_TRACEPOINT_INCLUDE: &[u8] = b"./trace_db.h";
__VALKEY_TRACE_DB_H__	trace/trace_db.h	26	object	flag		// (empty body — likely a feature flag; check #ifdef sites)
valkey_db_trace	trace/trace_db.h	128	function	function-like	lttng_ust_tracepoint(__VA_ARGS__)	TODO(architect): function-like macro; translate at call site
__VALKEY_TRACE_DB_H__	trace/trace_db.h	137	object	flag		// (empty body — likely a feature flag; check #ifdef sites)
valkey_db_trace	trace/trace_db.h	145	function	function-like	\n    do {\n    } while (0)	TODO(architect): function-like macro; translate at call site
LTTNG_UST_TRACEPOINT_PROVIDER	trace/trace_rdb.h	20	object	alias	valkey_rdb	pub use crate::valkey_rdb;  // alias
LTTNG_UST_TRACEPOINT_INCLUDE	trace/trace_rdb.h	23	object	constant	"./trace_rdb.h"	pub const LTTNG_UST_TRACEPOINT_INCLUDE: &[u8] = b"./trace_rdb.h";
__VALKEY_TRACE_SYS_H__	trace/trace_rdb.h	26	object	flag		// (empty body — likely a feature flag; check #ifdef sites)
valkey_rdb_trace	trace/trace_rdb.h	68	function	function-like	lttng_ust_tracepoint(__VA_ARGS__)	TODO(architect): function-like macro; translate at call site
__VALKEY_TRACE_SYS_H__	trace/trace_rdb.h	77	object	flag		// (empty body — likely a feature flag; check #ifdef sites)
valkey_rdb_trace	trace/trace_rdb.h	85	function	function-like	\n    do {\n    } while (0)	TODO(architect): function-like macro; translate at call site
LTTNG_UST_TRACEPOINT_PROVIDER	trace/trace_server.h	20	object	alias	valkey_server	pub use crate::valkey_server;  // alias
LTTNG_UST_TRACEPOINT_INCLUDE	trace/trace_server.h	23	object	constant	"./trace_server.h"	pub const LTTNG_UST_TRACEPOINT_INCLUDE: &[u8] = b"./trace_server.h";
__VALKEY_TRACE_SERVER_H__	trace/trace_server.h	26	object	flag		// (empty body — likely a feature flag; check #ifdef sites)
valkey_server_trace	trace/trace_server.h	118	function	function-like	lttng_ust_tracepoint(__VA_ARGS__)	TODO(architect): function-like macro; translate at call site
__VALKEY_TRACE_SERVER_H__	trace/trace_server.h	127	object	flag		// (empty body — likely a feature flag; check #ifdef sites)
valkey_server_trace	trace/trace_server.h	135	function	function-like	\n    do {\n    } while (0)	TODO(architect): function-like macro; translate at call site
__WRAPPERS_H	unit/wrappers.h	35	object	flag		// (empty body — likely a feature flag; check #ifdef sites)
_Atomic	unit/wrappers.h	40	function	function-like	alignas(sizeof(type)) type /* Preserve alignment in C++ builds */	TODO(architect): function-like macro; translate at call site
_Alignas	unit/wrappers.h	41	object	complex	alignas                         /* Replace C _Alignas with C++ alignas */	TODO(architect): see C definition
_Bool	unit/wrappers.h	42	object	complex	bool                               /* Replace C _Bool with C++ bool */	TODO(architect): see C definition
typename	unit/wrappers.h	43	object	complex	_typename                       /* Avoid conflict with C++ 'typename' keyword */	TODO(architect): see C definition
protected	unit/wrappers.h	44	object	complex	protected_                     /* Avoid conflict with C++ 'protected' keyword */	TODO(architect): see C definition
VALKEY_UTIL_H	util.h	31	object	flag		// (empty body — likely a feature flag; check #ifdef sites)
UNUSED	util.h	38	function	function-like	((void)V)	TODO(architect): function-like macro; translate at call site
min	util.h	44	function	ternary	((a) < (b) ? (a) : (b))	(see C: ternary — translate at call sites as `if cond { a } else { b }`)
max	util.h	45	function	ternary	((a) > (b) ? (a) : (b))	(see C: ternary — translate at call sites as `if cond { a } else { b }`)
MAX_LONG_DOUBLE_CHARS	util.h	50	object	complex	5 * 1024	TODO(architect): see C definition
MAX_DOUBLE_CHARS	util.h	55	object	constant	400	pub const MAX_DOUBLE_CHARS: i64 = 400;
MAX_D2STRING_CHARS	util.h	59	object	constant	128	pub const MAX_D2STRING_CHARS: i64 = 128;
LONG_STR_SIZE	util.h	62	object	constant	21	pub const LONG_STR_SIZE: i64 = 21;
VALKEY_BENCHMARK_DATASET_H	valkey-benchmark-dataset.h	9	object	flag		// (empty body — likely a feature flag; check #ifdef sites)
MAX_DATASET_FIELDS	valkey-benchmark-dataset.h	19	object	constant	1000	pub const MAX_DATASET_FIELDS: i64 = 1000;
MAX_FIELD_NAME_LEN	valkey-benchmark-dataset.h	20	object	constant	512	pub const MAX_FIELD_NAME_LEN: i64 = 512;
FIELD_PREFIX	valkey-benchmark-dataset.h	21	object	constant	"__field:"	pub const FIELD_PREFIX: &[u8] = b"__field:";
FIELD_PREFIX_LEN	valkey-benchmark-dataset.h	22	object	constant	8	pub const FIELD_PREFIX_LEN: i64 = 8;
FIELD_SUFFIX	valkey-benchmark-dataset.h	23	object	constant	"__"	pub const FIELD_SUFFIX: &[u8] = b"__";
FIELD_SUFFIX_LEN	valkey-benchmark-dataset.h	24	object	constant	2	pub const FIELD_SUFFIX_LEN: i64 = 2;
VALKEY_STRTOD_H	valkey_strtod.h	2	object	flag		// (empty body — likely a feature flag; check #ifdef sites)
VALKEYMODULE_H	valkeymodule.h	18	object	flag		// (empty body — likely a feature flag; check #ifdef sites)
ValkeyModuleString	valkeymodule.h	35	object	alias	robj	pub use crate::robj;  // alias
VALKEYMODULE_OK	valkeymodule.h	50	object	constant	0	pub const VALKEYMODULE_OK: i64 = 0;
VALKEYMODULE_ERR	valkeymodule.h	51	object	constant	1	pub const VALKEYMODULE_ERR: i64 = 1;
VALKEYMODULE_AUTH_HANDLED	valkeymodule.h	54	object	constant	0	pub const VALKEYMODULE_AUTH_HANDLED: i64 = 0;
VALKEYMODULE_AUTH_NOT_HANDLED	valkeymodule.h	55	object	constant	1	pub const VALKEYMODULE_AUTH_NOT_HANDLED: i64 = 1;
VALKEYMODULE_APIVER_1	valkeymodule.h	58	object	constant	1	pub const VALKEYMODULE_APIVER_1: i64 = 1;
VALKEYMODULE_TYPE_METHOD_VERSION	valkeymodule.h	62	object	constant	5	pub const VALKEYMODULE_TYPE_METHOD_VERSION: i64 = 5;
VALKEYMODULE_READ	valkeymodule.h	65	object	complex	(1 << 0)	TODO(architect): see C definition
VALKEYMODULE_WRITE	valkeymodule.h	66	object	complex	(1 << 1)	TODO(architect): see C definition
VALKEYMODULE_OPEN_KEY_NOTOUCH	valkeymodule.h	70	object	complex	(1 << 16)	TODO(architect): see C definition
VALKEYMODULE_OPEN_KEY_NONOTIFY	valkeymodule.h	72	object	complex	(1 << 17)	TODO(architect): see C definition
VALKEYMODULE_OPEN_KEY_NOSTATS	valkeymodule.h	74	object	complex	(1 << 18)	TODO(architect): see C definition
VALKEYMODULE_OPEN_KEY_NOEXPIRE	valkeymodule.h	76	object	complex	(1 << 19)	TODO(architect): see C definition
VALKEYMODULE_OPEN_KEY_NOEFFECTS	valkeymodule.h	78	object	complex	(1 << 20)	TODO(architect): see C definition
_VALKEYMODULE_OPEN_KEY_ALL	valkeymodule.h	84	object	complex	\n    VALKEYMODULE_READ | VALKEYMODULE_WRITE | VALKEYMODULE_OPEN_KEY_NOTOUCH |...	TODO(architect): see C definition
VALKEYMODULE_LIST_HEAD	valkeymodule.h	87	object	constant	0	pub const VALKEYMODULE_LIST_HEAD: i64 = 0;
VALKEYMODULE_LIST_TAIL	valkeymodule.h	88	object	constant	1	pub const VALKEYMODULE_LIST_TAIL: i64 = 1;
VALKEYMODULE_KEYTYPE_EMPTY	valkeymodule.h	91	object	constant	0	pub const VALKEYMODULE_KEYTYPE_EMPTY: i64 = 0;
VALKEYMODULE_KEYTYPE_STRING	valkeymodule.h	92	object	constant	1	pub const VALKEYMODULE_KEYTYPE_STRING: i64 = 1;
VALKEYMODULE_KEYTYPE_LIST	valkeymodule.h	93	object	constant	2	pub const VALKEYMODULE_KEYTYPE_LIST: i64 = 2;
VALKEYMODULE_KEYTYPE_HASH	valkeymodule.h	94	object	constant	3	pub const VALKEYMODULE_KEYTYPE_HASH: i64 = 3;
VALKEYMODULE_KEYTYPE_SET	valkeymodule.h	95	object	constant	4	pub const VALKEYMODULE_KEYTYPE_SET: i64 = 4;
VALKEYMODULE_KEYTYPE_ZSET	valkeymodule.h	96	object	constant	5	pub const VALKEYMODULE_KEYTYPE_ZSET: i64 = 5;
VALKEYMODULE_KEYTYPE_MODULE	valkeymodule.h	97	object	constant	6	pub const VALKEYMODULE_KEYTYPE_MODULE: i64 = 6;
VALKEYMODULE_KEYTYPE_STREAM	valkeymodule.h	98	object	constant	7	pub const VALKEYMODULE_KEYTYPE_STREAM: i64 = 7;
VALKEYMODULE_REPLY_UNKNOWN	valkeymodule.h	101	object	constant	-1	pub const VALKEYMODULE_REPLY_UNKNOWN: i64 = -1;
VALKEYMODULE_REPLY_STRING	valkeymodule.h	102	object	constant	0	pub const VALKEYMODULE_REPLY_STRING: i64 = 0;
VALKEYMODULE_REPLY_ERROR	valkeymodule.h	103	object	constant	1	pub const VALKEYMODULE_REPLY_ERROR: i64 = 1;
VALKEYMODULE_REPLY_INTEGER	valkeymodule.h	104	object	constant	2	pub const VALKEYMODULE_REPLY_INTEGER: i64 = 2;
VALKEYMODULE_REPLY_ARRAY	valkeymodule.h	105	object	constant	3	pub const VALKEYMODULE_REPLY_ARRAY: i64 = 3;
VALKEYMODULE_REPLY_NULL	valkeymodule.h	106	object	constant	4	pub const VALKEYMODULE_REPLY_NULL: i64 = 4;
VALKEYMODULE_REPLY_MAP	valkeymodule.h	107	object	constant	5	pub const VALKEYMODULE_REPLY_MAP: i64 = 5;
VALKEYMODULE_REPLY_SET	valkeymodule.h	108	object	constant	6	pub const VALKEYMODULE_REPLY_SET: i64 = 6;
VALKEYMODULE_REPLY_BOOL	valkeymodule.h	109	object	constant	7	pub const VALKEYMODULE_REPLY_BOOL: i64 = 7;
VALKEYMODULE_REPLY_DOUBLE	valkeymodule.h	110	object	constant	8	pub const VALKEYMODULE_REPLY_DOUBLE: i64 = 8;
VALKEYMODULE_REPLY_BIG_NUMBER	valkeymodule.h	111	object	constant	9	pub const VALKEYMODULE_REPLY_BIG_NUMBER: i64 = 9;
VALKEYMODULE_REPLY_VERBATIM_STRING	valkeymodule.h	112	object	constant	10	pub const VALKEYMODULE_REPLY_VERBATIM_STRING: i64 = 10;
VALKEYMODULE_REPLY_ATTRIBUTE	valkeymodule.h	113	object	constant	11	pub const VALKEYMODULE_REPLY_ATTRIBUTE: i64 = 11;
VALKEYMODULE_REPLY_PROMISE	valkeymodule.h	114	object	constant	12	pub const VALKEYMODULE_REPLY_PROMISE: i64 = 12;
VALKEYMODULE_REPLY_SIMPLE_STRING	valkeymodule.h	115	object	constant	13	pub const VALKEYMODULE_REPLY_SIMPLE_STRING: i64 = 13;
VALKEYMODULE_REPLY_ARRAY_NULL	valkeymodule.h	116	object	constant	14	pub const VALKEYMODULE_REPLY_ARRAY_NULL: i64 = 14;
VALKEYMODULE_POSTPONED_ARRAY_LEN	valkeymodule.h	119	object	complex	-1 /* Deprecated, please use VALKEYMODULE_POSTPONED_LEN */	TODO(architect): see C definition
VALKEYMODULE_POSTPONED_LEN	valkeymodule.h	120	object	constant	-1	pub const VALKEYMODULE_POSTPONED_LEN: i64 = -1;
VALKEYMODULE_NO_EXPIRE	valkeymodule.h	123	object	constant	-1	pub const VALKEYMODULE_NO_EXPIRE: i64 = -1;
VALKEYMODULE_ZADD_XX	valkeymodule.h	126	object	complex	(1 << 0)	TODO(architect): see C definition
VALKEYMODULE_ZADD_NX	valkeymodule.h	127	object	complex	(1 << 1)	TODO(architect): see C definition
VALKEYMODULE_ZADD_ADDED	valkeymodule.h	128	object	complex	(1 << 2)	TODO(architect): see C definition
VALKEYMODULE_ZADD_UPDATED	valkeymodule.h	129	object	complex	(1 << 3)	TODO(architect): see C definition
VALKEYMODULE_ZADD_NOP	valkeymodule.h	130	object	complex	(1 << 4)	TODO(architect): see C definition
VALKEYMODULE_ZADD_GT	valkeymodule.h	131	object	complex	(1 << 5)	TODO(architect): see C definition
VALKEYMODULE_ZADD_LT	valkeymodule.h	132	object	complex	(1 << 6)	TODO(architect): see C definition
VALKEYMODULE_HASH_NONE	valkeymodule.h	135	object	constant	0	pub const VALKEYMODULE_HASH_NONE: i64 = 0;
VALKEYMODULE_HASH_NX	valkeymodule.h	136	object	complex	(1 << 0)	TODO(architect): see C definition
VALKEYMODULE_HASH_XX	valkeymodule.h	137	object	complex	(1 << 1)	TODO(architect): see C definition
VALKEYMODULE_HASH_CFIELDS	valkeymodule.h	138	object	complex	(1 << 2)	TODO(architect): see C definition
VALKEYMODULE_HASH_EXISTS	valkeymodule.h	139	object	complex	(1 << 3)	TODO(architect): see C definition
VALKEYMODULE_HASH_COUNT_ALL	valkeymodule.h	140	object	complex	(1 << 4)	TODO(architect): see C definition
VALKEYMODULE_CONFIG_DEFAULT	valkeymodule.h	142	object	complex	0                /* This is the default for a module config. */	TODO(architect): see C definition
VALKEYMODULE_CONFIG_IMMUTABLE	valkeymodule.h	143	object	complex	(1ULL << 0)    /* Can this value only be set at startup? */	TODO(architect): see C definition
VALKEYMODULE_CONFIG_SENSITIVE	valkeymodule.h	144	object	complex	(1ULL << 1)    /* Does this value contain sensitive information */	TODO(architect): see C definition
VALKEYMODULE_CONFIG_HIDDEN	valkeymodule.h	145	object	complex	(1ULL << 4)       /* This config is hidden in `config get <pattern>` (used fo...	TODO(architect): see C definition
VALKEYMODULE_CONFIG_PROTECTED	valkeymodule.h	146	object	complex	(1ULL << 5)    /* Becomes immutable if enable-protected-configs is enabled. */	TODO(architect): see C definition
VALKEYMODULE_CONFIG_DENY_LOADING	valkeymodule.h	147	object	complex	(1ULL << 6) /* This config is forbidden during loading. */	TODO(architect): see C definition
VALKEYMODULE_CONFIG_MEMORY	valkeymodule.h	149	object	complex	(1ULL << 7)   /* Indicates if this value can be set as a memory value */	TODO(architect): see C definition
VALKEYMODULE_CONFIG_BITFLAGS	valkeymodule.h	150	object	complex	(1ULL << 8) /* Indicates if this value can be set as a multiple enum values */	TODO(architect): see C definition
VALKEYMODULE_CONFIG_UNSIGNED	valkeymodule.h	151	object	complex	(1ULL << 9)	TODO(architect): see C definition
VALKEYMODULE_STREAM_ADD_AUTOID	valkeymodule.h	160	object	complex	(1 << 0)	TODO(architect): see C definition
VALKEYMODULE_STREAM_ITERATOR_EXCLUSIVE	valkeymodule.h	162	object	complex	(1 << 0)	TODO(architect): see C definition
VALKEYMODULE_STREAM_ITERATOR_REVERSE	valkeymodule.h	163	object	complex	(1 << 1)	TODO(architect): see C definition
VALKEYMODULE_STREAM_TRIM_APPROX	valkeymodule.h	165	object	complex	(1 << 0)	TODO(architect): see C definition
VALKEYMODULE_CTX_FLAGS_LUA	valkeymodule.h	171	object	complex	(1 << 0)	TODO(architect): see C definition
VALKEYMODULE_CTX_FLAGS_MULTI	valkeymodule.h	173	object	complex	(1 << 1)	TODO(architect): see C definition
VALKEYMODULE_CTX_FLAGS_PRIMARY	valkeymodule.h	175	object	complex	(1 << 2)	TODO(architect): see C definition
VALKEYMODULE_CTX_FLAGS_REPLICA	valkeymodule.h	177	object	complex	(1 << 3)	TODO(architect): see C definition
VALKEYMODULE_CTX_FLAGS_READONLY	valkeymodule.h	179	object	complex	(1 << 4)	TODO(architect): see C definition
VALKEYMODULE_CTX_FLAGS_CLUSTER	valkeymodule.h	181	object	complex	(1 << 5)	TODO(architect): see C definition
VALKEYMODULE_CTX_FLAGS_AOF	valkeymodule.h	183	object	complex	(1 << 6)	TODO(architect): see C definition
